mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.05006146430969238,0.0022524438848488264,0.003567934036254883,0.0036866709883206293,0.01,8,0.85,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.85}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.05095219612121582,0.0026500171405922663,0.003480116526285807,0.002720942075643135,0.01,8,0.9,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.9}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.06978416442871094,0.0024831647430900517,0.003004312515258789,0.004248739504686206,0.01,16,0.6,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.6}",0.9073948439620081,0.8453188602442334,0.8541383989145184,0.8689507010402533,0.02742152632914994,86
0.08983405431111653,0.008912267763742175,0.0009970664978027344,0.0014100649637804707,0.01,16,0.7,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.7}",0.9073948439620081,0.8453188602442334,0.8541383989145184,0.8689507010402533,0.02742152632914994,86
0.0896159013112386,0.0036986275756067753,0.004481315612792969,0.004052506854550064,0.01,16,0.75,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.75}",0.8521031207598372,0.8453188602442334,0.8541383989145184,0.8505201266395298,0.00377054093182566,90
0.10620768864949544,0.006602222519811428,0.000997463862101237,0.0008155637677556692,0.01,16,0.85,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.85}",0.9073948439620081,0.8453188602442334,0.8527815468113975,0.8684984170058797,0.02767215140612198,88
0.10004885991414388,0.00045646216445741316,0.0,0.0,0.01,16,0.9,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.9}",0.9073948439620081,0.8453188602442334,0.8527815468113975,0.8684984170058797,0.02767215140612198,88
0.14967107772827148,0.00456121766362751,0.0006682078043619791,0.0009449885394122588,0.01,32,0.6,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.6}",0.9073948439620081,0.908751696065129,0.9104477611940298,0.9088647670737222,0.0012489101104915519,80
0.16397221883138022,0.009638609492359795,0.006612936655680339,0.007330612100232257,0.01,32,0.7,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.7}",0.9073948439620081,0.908751696065129,0.9121438263229308,0.9094301221166893,0.001997232217622764,71
0.22879886627197266,0.07476869263582375,0.0031168460845947266,0.0026095237725562485,0.01,32,0.75,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.75}",0.9073948439620081,0.908751696065129,0.9121438263229308,0.9094301221166893,0.001997232217622764,71
