mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0739904244740804,0.007560704078400323,0.006809790929158528,0.009630498688941272,0.001,16,0.6,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.6}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.10248605410257976,0.03974012996040485,0.0066407521565755205,0.006751534088103696,0.001,16,0.7,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.7}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.07967805862426758,0.00018803543960663768,0.0052518049875895185,0.00742717384038776,0.001,16,0.75,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.75}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.0929255485534668,0.006026537529805648,0.0020055770874023438,0.0016376441773059544,0.001,16,0.85,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.85}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.0902101198832194,0.007638106950367758,0.0053827762603759766,0.007612395190643636,0.001,16,0.9,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.9}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.144240140914917,0.00349651863623859,0.0013366540273030598,0.0018903142536126046,0.001,32,0.6,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.6}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.1588264306386312,0.00772285083182114,0.001336495081583659,0.0018900894704205464,0.001,32,0.7,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.7}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.16686503092447916,0.006610393900619294,0.002507368723551432,0.001784587557478838,0.001,32,0.75,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.75}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.17495203018188477,6.426726001658141e-05,0.0,0.0,0.001,32,0.85,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.85}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.17949930826822916,0.007374094923307256,0.0,0.0,0.001,32,0.9,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.9}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
